,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
156,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Ithaca Cascazilla,Ithaca Beer Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Ithaca Cascazilla', 'Ithaca Beer Company', 'Amber Ale']",0.3655938506126404,0.6344061493873596,3
124,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Chiniquy', 'Brasserie Artisanale Albion', 'American Amber / Red Ale']",0.2851889729499817,0.7148110270500183,3
157,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Ithaca Cascazilla,Ithaca Beer Company,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Ithaca Cascazilla', 'Ithaca Beer Company', '7 %']",0.3524928092956543,0.6475071907043457,3
74,Money,The North Brewery,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Money', 'The North Brewery', '6.00 %']",0.4949480891227722,0.5050519108772278,3
68,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,2 Brothers Rusty,Genesee Brewing Company &#40; North American Breweries &#41;,Belgian Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['2 Brothers Rusty', 'Belgian Ale', '4.70 %']",0.4192044734954834,0.5807955265045166,3
1,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Peter Bs Dr. Strangelove,Peter Bs Brewpub,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Peter Bs Dr. Strangelove', 'Peter Bs Brewpub', '6.10 %']",0.35409873723983765,0.6459012627601624,3
4,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Baeltane Farmer_s Flock,Baeltane Brewing,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Baeltane Farmer_s Flock', 'Baeltane Brewing', '5.10 %']",0.2201879620552063,0.7798120379447937,3
5,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Baeltane Farmer_s Flock,Genesee Brewing Company &#40; North American Breweries &#41;,Saison,5.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Baeltane Farmer_s Flock', 'Saison', '5.10 %']",0.26904499530792236,0.7309550046920776,3
10,BBA,Small Batch Beer Co. .,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['BBA', 'Small Batch Beer Co. .', 'American Amber / Red Ale']",0.4918826222419739,0.5081173777580261,3
12,Bloodhound,ParrotDog,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Bloodhound', 'ParrotDog', 'American Amber / Red Ale']",0.4468061327934265,0.5531938672065735,3
13,Bloodhound,ParrotDog,American Amber / Red Ale,6.30 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Bloodhound', 'ParrotDog', '6.30 %']",0.48330962657928467,0.5166903734207153,3
15,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birrificio Rurale Reset,Birrificio Rurale,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Birrificio Rurale Reset', 'Birrificio Rurale', '5.60 %']",0.4905272126197815,0.5094727873802185,3
17,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,HOPe Bohemic,La Vella Caravana,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['HOPe Bohemic', 'La Vella Caravana', '6 %']",0.46147000789642334,0.5385299921035767,3
23,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['R.I.P.A.H', 'Black Bear Brewery', 'American Amber / Red Ale']",0.3194376230239868,0.6805623769760132,3
24,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['R.I.P.A.H', 'Black Bear Brewery', '6.40 %']",0.3596072793006897,0.6403927206993103,3
25,R.I.P.A.H,Fat Bottom Brewing,American Amber / Red Ale,6.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['R.I.P.A.H', 'American Amber / Red Ale', '6.40 %']",0.37990373373031616,0.6200962662696838,3
28,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Georgia Tea Party,Eagle Creek Brewing Company,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Georgia Tea Party', 'Eagle Creek Brewing Company', '-']",0.44543904066085815,0.5545609593391418,3
29,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Georgia Tea Party,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Georgia Tea Party', 'Amber Ale', '-']",0.4980776906013489,0.5019223093986511,3
73,Money,The North Brewery,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Money', 'The North Brewery', 'American Amber / Red Ale']",0.45499658584594727,0.5450034141540527,3
32,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,DuClaw Misfit Red,DuClaw Brewing Company,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['DuClaw Misfit Red', 'DuClaw Brewing Company', '5.10 %']",0.29220956563949585,0.7077904343605042,3
36,Phantasm,Ale Asylum,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Phantasm', 'Ale Asylum', 'American Amber / Red Ale']",0.4397549033164978,0.5602450966835022,3
37,Phantasm,Ale Asylum,American Amber / Red Ale,7.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Phantasm', 'Ale Asylum', '7.80 %']",0.4834691882133484,0.5165308117866516,3
40,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,1904 American Red,Anheuser-Busch InBev,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['1904 American Red', 'Anheuser-Busch InBev', '-']",0.3868446350097656,0.6131553649902344,3
41,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,1904 American Red,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Lager/Vienna,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['1904 American Red', 'Amber Lager/Vienna', '-']",0.468105673789978,0.531894326210022,3
46,IPAmber,Salish Sea Brewing Co. .,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['IPAmber', 'Salish Sea Brewing Co. .', 'American Amber / Red Ale']",0.4799531102180481,0.5200468897819519,3
49,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Viola Rossa,Birra Amarcord,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Viola Rossa', 'Birra Amarcord', 'Amber Ale']",0.4321666955947876,0.5678333044052124,3
50,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Viola Rossa,Birra Amarcord,Amber Ale,6.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Viola Rossa', 'Birra Amarcord', '6.60 %']",0.37284332513809204,0.627156674861908,3
51,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Viola Rossa,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6.60 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Viola Rossa', 'Amber Ale', '6.60 %']",0.4677591919898987,0.5322408080101013,3
56,Sacrifice,Aztec Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Sacrifice', 'Aztec Brewing Company', 'American Amber / Red Ale']",0.41533970832824707,0.5846602916717529,3
57,Sacrifice,Aztec Brewing Company,American Amber / Red Ale,7.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Sacrifice', 'Aztec Brewing Company', '7.60 %']",0.49847251176834106,0.5015274882316589,3
62,Gramps,Rhinegeist Brewery,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Gramps', 'Rhinegeist Brewery', 'American Barleywine']",0.46494776010513306,0.5350522398948669,3
66,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,2 Brothers Rusty,2 Brothers Brewery,Belgian Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['2 Brothers Rusty', '2 Brothers Brewery', 'Belgian Ale']",0.4432283639907837,0.5567716360092163,3
67,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,2 Brothers Rusty,2 Brothers Brewery,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['2 Brothers Rusty', '2 Brothers Brewery', '4.70 %']",0.31316977739334106,0.6868302226066589,3
33,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,DuClaw Misfit Red,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['DuClaw Misfit Red', 'Amber Ale', '5.10 %']",0.3521782159805298,0.6478217840194702,3
158,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Ithaca Cascazilla,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Ithaca Cascazilla', 'Amber Ale', '7 %']",0.41357314586639404,0.586426854133606,3
126,Chiniquy,Fat Bottom Brewing,American Amber / Red Ale,4.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Chiniquy', 'American Amber / Red Ale', '4.00 %']",0.3842017650604248,0.6157982349395752,3
160,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bricktown Remington Red,Bricktown Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Bricktown Remington Red', 'Bricktown Brewery', '-']",0.4280407428741455,0.5719592571258545,3
191,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdsview Scraps,Birdsview Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Birdsview Scraps', 'Birdsview Brewing Company', 'Amber Ale']",0.42415082454681396,0.575849175453186,3
192,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdsview Scraps,Birdsview Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Birdsview Scraps', 'Birdsview Brewing Company', '6 %']",0.366568922996521,0.633431077003479,3
193,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Birdsview Scraps,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Birdsview Scraps', 'Amber Ale', '6 %']",0.42705947160720825,0.5729405283927917,3
196,Curiosity,Rockaway Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Curiosity', 'Rockaway Brewing Company', 'American Amber / Red Ale']",0.495724081993103,0.504275918006897,3
200,Erzulie,Omnipollo,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Erzulie', 'Omnipollo', 'American Barleywine']",0.39156490564346313,0.6084350943565369,3
201,Erzulie,Omnipollo,American Amber / Red Ale,13.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Erzulie', 'Omnipollo', '13.00 %']",0.4381176829338074,0.5618823170661926,3
206,Pinglehead,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Pinglehead', ""Pinglehead Brewing Co. / Brewer 's Pizza"", 'American Amber / Red Ale']",0.47472113370895386,0.5252788662910461,3
213,BB10,Birrificio Barley,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['BB10', 'Birrificio Barley', 'American Barleywine']",0.1413060426712036,0.8586939573287964,3
214,BB10,Birrificio Barley,American Amber / Red Ale,10.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['BB10', 'Birrificio Barley', '10.00 %']",0.1694561243057251,0.8305438756942749,3
215,BB10,Fat Bottom Brewing,American Barleywine,10.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['BB10', 'American Barleywine', '10.00 %']",0.2101472020149231,0.7898527979850769,3
219,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dunham Massey Ruby Sunset,Genesee Brewing Company &#40; North American Breweries &#41;,Bitter,4.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Dunham Massey Ruby Sunset', 'Bitter', '4.10 %']",0.39881187677383423,0.6011881232261658,3
185,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Odell Gramps,Genesee Brewing Company &#40; North American Breweries &#41;,Sweet Stout,6.40 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Odell Gramps', 'Sweet Stout', '6.40 %']",0.4299885630607605,0.5700114369392395,3
224,Gratitude,East End Brewing Company,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Gratitude', 'East End Brewing Company', 'American Barleywine']",0.4566054940223694,0.5433945059776306,3
233,Julesnadder,NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Julesnadder', 'NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S', 'American Amber / Red Ale']",0.444674015045166,0.555325984954834,3
234,Julesnadder,NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S,American Amber / Red Ale,4.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Julesnadder', 'NÃ ¸ gne _ - Det KompromisslÃ ¸ se Bryggeri A/S', '4.50 %']",0.44026654958724976,0.5597334504127502,3
235,Julesnadder,Fat Bottom Brewing,American Amber / Red Ale,4.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Julesnadder', 'American Amber / Red Ale', '4.50 %']",0.4767773747444153,0.5232226252555847,3
241,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,3Cross Kannibaal,3Cross Brewing Company,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['3Cross Kannibaal', '3Cross Brewing Company', 'Amber Ale']",0.4192671775817871,0.5807328224182129,3
242,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,3Cross Kannibaal,3Cross Brewing Company,Amber Ale,7.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['3Cross Kannibaal', '3Cross Brewing Company', '7.50 %']",0.40244245529174805,0.597557544708252,3
243,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,3Cross Kannibaal,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,7.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['3Cross Kannibaal', 'Amber Ale', '7.50 %']",0.4672560691833496,0.5327439308166504,3
246,1881 Sacramento,Ruhstaller,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['1881 Sacramento', 'Ruhstaller', 'American Amber / Red Ale']",0.41907572746276855,0.5809242725372314,3
247,1881 Sacramento,Ruhstaller,American Amber / Red Ale,5.60 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['1881 Sacramento', 'Ruhstaller', '5.60 %']",0.4246003031730652,0.5753996968269348,3
250,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Kaapse Brouwers Jaapie,Brouwerij de Molen,Amber Ale,10.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Kaapse Brouwers Jaapie', 'Brouwerij de Molen', '10.10 %']",0.2856316566467285,0.7143683433532715,3
251,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Kaapse Brouwers Jaapie,Genesee Brewing Company &#40; North American Breweries &#41;,American Strong Ale,10.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Kaapse Brouwers Jaapie', 'American Strong Ale', '10.10 %']",0.4476831555366516,0.5523168444633484,3
256,CascaZilla,Ithaca Beer Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['CascaZilla', 'Ithaca Beer Company', 'American Amber / Red Ale']",0.4451349973678589,0.5548650026321411,3
228,Holidale,Berkshire Brewing Company Inc. .,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Holidale', 'Berkshire Brewing Company Inc. .', 'American Barleywine']",0.48257189989089966,0.5174281001091003,3
184,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Odell Gramps,Odell Brewing Company,Amber Ale,6.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Odell Gramps', 'Odell Brewing Company', '6.40 %']",0.37120282649993896,0.628797173500061,3
208,Great,Alpine Beer Company,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Great', 'Alpine Beer Company', 'American Barleywine']",0.4863470792770386,0.5136529207229614,3
