,ltable_id,ltable_name,ltable_description,ltable_price,rtable_id,rtable_name,rtable_description,rtable_price,diff,attr_name,attr_pos,id,match_score
44,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1135,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ',,"-{'image', 'mode', 'super', 'detection', 'shutter', 'memory', 'smile', 'smart', 'finish', 'tft', 'lcd', 'face', 'stabilization', 'steadyshot', '15', 'mb', 'internal'}",rtable_description,6,0@445#1@1135,0.11661172
45,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1136,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', ""'"", 'megapixel', '2.5', 'tft', 'dscw120p', 'cyber-shot', 'optical', '7.2'}",rtable_description,6,0@445#1@1136,0.09203342
46,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1137,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'memory', 'smile', 'smart', 'finish', 'lcd', 'face', 'stabilization', 'steadyshot', '15', 'mb', 'internal'}",rtable_description,6,0@445#1@1137,0.12203459
47,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1138,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'dscw120p', 'cyber-shot', 'optical', '7.2'}",rtable_description,6,0@445#1@1138,0.06731076
48,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1139,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'memory', 'smile', 'smart', 'finish', 'face', 'stabilization', 'steadyshot', '15', 'mb', 'internal'}",rtable_description,6,0@445#1@1139,0.12804702
49,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1140,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', ""'"", 'megapixel', '2.5', 'tft', 'lcd', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2'}",rtable_description,6,0@445#1@1140,0.02114883
50,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1141,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'smile', 'memory', 'smart', 'finish', 'face', 'stabilization', 'steadyshot', 'mb', 'internal'}",rtable_description,6,0@445#1@1141,0.13517942
51,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1142,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', ""'"", 'megapixel', '2.5', 'tft', 'lcd', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb'}",rtable_description,6,0@445#1@1142,0.014365327
52,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1143,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'smile', 'memory', 'smart', 'finish', 'face', 'stabilization', 'steadyshot', 'internal'}",rtable_description,6,0@445#1@1143,0.13988826
53,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1144,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', ""'"", 'megapixel', '2.5', 'tft', 'lcd', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1144,0.052812777
54,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1145,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'smile', 'memory', 'smart', 'finish', 'face', 'stabilization', 'steadyshot'}",rtable_description,6,0@445#1@1145,0.15063807
55,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1146,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1146,0.061754756
56,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1147,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'smile', 'smart', 'finish', 'face', 'stabilization', 'steadyshot'}",rtable_description,6,0@445#1@1147,0.1577289
57,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1148,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1148,0.07454788
58,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1149,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face,,"-{'image', 'mode', 'super', 'detection', 'shutter', 'smile', 'smart', 'finish', 'stabilization', 'steadyshot'}",rtable_description,6,0@445#1@1149,0.15649374
59,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1150,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,super steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'digital', 'sony', 'detection', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1150,0.06911349
60,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1151,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection,,"-{'image', 'mode', 'super', 'shutter', 'smile', 'smart', 'finish', 'stabilization', 'steadyshot'}",rtable_description,6,0@445#1@1151,0.16422972
61,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1152,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,steadyshot image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'super', 'digital', 'sony', 'detection', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1152,0.055725366
62,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1153,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super,,"-{'image', 'mode', 'shutter', 'smile', 'smart', 'finish', 'stabilization', 'steadyshot'}",rtable_description,6,0@445#1@1153,0.13727
63,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1154,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,image stabilization smile shutter mode smart zoom pink finish,,"-{'camera', 'super', 'digital', 'sony', 'detection', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', 'steadyshot', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1154,0.055725355
64,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1155,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot,,"-{'image', 'mode', 'shutter', 'stabilization', 'smile', 'smart', 'finish'}",rtable_description,6,0@445#1@1155,0.13726996
65,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1156,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,stabilization smile shutter mode smart zoom pink finish,,"-{'image', 'camera', 'super', 'digital', 'sony', 'detection', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', 'steadyshot', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1156,0.059890468
66,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1157,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image,,"-{'mode', 'shutter', 'stabilization', 'smile', 'smart', 'finish'}",rtable_description,6,0@445#1@1157,0.13202405
67,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1158,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,smile shutter mode smart zoom pink finish,,"-{'image', 'camera', 'super', 'digital', 'sony', 'detection', '4x', 'memory', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', 'stabilization', 'steadyshot', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1158,0.05268455
68,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1159,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization,,"-{'mode', 'shutter', 'smile', 'smart', 'finish'}",rtable_description,6,0@445#1@1159,0.11727965
69,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1160,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,shutter mode smart zoom pink finish,,"-{'image', 'camera', 'super', 'digital', 'sony', 'detection', '4x', 'memory', 'smile', ""'"", 'megapixel', '2.5', 'tft', 'lcd', 'face', 'stabilization', 'steadyshot', '15', 'dscw120p', 'cyber-shot', 'optical', '7.2', 'mb', 'internal'}",rtable_description,6,0@445#1@1160,0.063713625
70,445,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,1161,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile,,"-{'mode', 'shutter', 'smart', 'finish'}",rtable_description,6,0@445#1@1161,0.10104606
