,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
20,2573,hc da-mat tensioned advantage electrol - av format 50 x,projection screens,,,,9064,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,-{'da-lite'},ltable_title,1,0@2573#1@9064,0.0012359694
21,2574,da-lite,projection screens,,,,9064,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,"-{'-', 'da-mat', 'hc', 'format', 'x', 'av', 'electrol', 'tensioned', '50', 'advantage'}",ltable_title,1,0@2574#1@9064,0.058860473
22,2575,hc da-mat tensioned advantage electrol - av format 50 x 50,projection screens,,,,9064,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,-{'da-lite'},ltable_title,1,0@2575#1@9064,0.0011321219
23,2576,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,screens,,,,9064,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,-{'projection'},ltable_category,2,0@2576#1@9064,0.0017557507
24,2577,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection,,,,9064,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,projection screens,,,,-{'screens'},ltable_category,2,0@2577#1@9064,0.0012147576
,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
0,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,,,,0@88#1@88,0.13691804
1,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22074,wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,-{'balt'},rtable_title,7,0@88#1@22074,0.1636157
2,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22075,balt,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', 'office', '&', 'dry', 'easel', 'white', 'adjustable', 'machinery', 'wheasel', 'board'}",rtable_title,7,0@88#1@22075,0.16796863
3,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22076,easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,"-{'balt', 'wheasel'}",rtable_title,7,0@88#1@22076,0.1636157
4,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22077,balt wheasel,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', 'office', '&', 'dry', 'easel', 'white', 'adjustable', 'machinery', 'board'}",rtable_title,7,0@88#1@22077,0.16796863
5,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22078,adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,"-{'easel', 'balt', 'wheasel'}",rtable_title,7,0@88#1@22078,0.21070303
6,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22079,balt wheasel easel,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', 'office', '&', 'dry', 'white', 'adjustable', 'machinery', 'board'}",rtable_title,7,0@88#1@22079,0.15098667
7,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22080,melamine dry erase board white stationery & office machinery,,balt,33250,239.88,"-{'easel', 'balt', 'adjustable', 'wheasel'}",rtable_title,7,0@88#1@22080,0.121700674
8,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22081,balt wheasel easel adjustable,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', 'office', '&', 'dry', 'white', 'machinery', 'board'}",rtable_title,7,0@88#1@22081,0.18095249
9,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22082,dry erase board white stationery & office machinery,,balt,33250,239.88,"-{'melamine', 'easel', 'balt', 'adjustable', 'wheasel'}",rtable_title,7,0@88#1@22082,0.18187267
10,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22083,balt wheasel easel adjustable melamine,,balt,33250,239.88,"-{'erase', 'stationery', 'office', '&', 'dry', 'white', 'machinery', 'board'}",rtable_title,7,0@88#1@22083,0.15721706
11,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22084,erase board white stationery & office machinery,,balt,33250,239.88,"-{'melamine', 'dry', 'easel', 'balt', 'adjustable', 'wheasel'}",rtable_title,7,0@88#1@22084,0.19085011
12,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22085,balt wheasel easel adjustable melamine dry,,balt,33250,239.88,"-{'erase', 'stationery', 'office', '&', 'white', 'machinery', 'board'}",rtable_title,7,0@88#1@22085,0.1539186
13,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22086,board white stationery & office machinery,,balt,33250,239.88,"-{'melamine', 'erase', 'dry', 'easel', 'balt', 'adjustable', 'wheasel'}",rtable_title,7,0@88#1@22086,0.19656383
14,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22087,balt wheasel easel adjustable melamine dry erase,,balt,33250,239.88,"-{'stationery', 'office', '&', 'white', 'machinery', 'board'}",rtable_title,7,0@88#1@22087,0.14750528
15,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22088,white stationery & office machinery,,balt,33250,239.88,"-{'melamine', 'erase', 'dry', 'easel', 'balt', 'adjustable', 'wheasel', 'board'}",rtable_title,7,0@88#1@22088,0.19399299
16,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22089,balt wheasel easel adjustable melamine dry erase board,,balt,33250,239.88,"-{'stationery', 'office', '&', 'white', 'machinery'}",rtable_title,7,0@88#1@22089,0.14271967
17,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22090,stationery & office machinery,,balt,33250,239.88,"-{'melamine', 'erase', 'dry', 'easel', 'balt', 'white', 'adjustable', 'wheasel', 'board'}",rtable_title,7,0@88#1@22090,0.21779537
18,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22091,balt wheasel easel adjustable melamine dry erase board white,,balt,33250,239.88,"-{'stationery', 'office', '&', 'machinery'}",rtable_title,7,0@88#1@22091,0.14322872
19,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22092,& office machinery,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', 'dry', 'easel', 'balt', 'white', 'adjustable', 'wheasel', 'board'}",rtable_title,7,0@88#1@22092,0.12365887
20,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22093,balt wheasel easel adjustable melamine dry erase board white stationery,,balt,33250,239.88,"-{'office', '&', 'machinery'}",rtable_title,7,0@88#1@22093,0.1459864
21,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22094,office machinery,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', '&', 'dry', 'easel', 'balt', 'white', 'adjustable', 'wheasel', 'board'}",rtable_title,7,0@88#1@22094,0.14537638
22,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22095,balt wheasel easel adjustable melamine dry erase board white stationery &,,balt,33250,239.88,"-{'office', 'machinery'}",rtable_title,7,0@88#1@22095,0.1454949
23,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22096,machinery,,balt,33250,239.88,"-{'melamine', 'erase', 'stationery', 'office', '&', 'dry', 'easel', 'balt', 'white', 'adjustable', 'wheasel', 'board'}",rtable_title,7,0@88#1@22096,0.1594754
24,88,balt wheasel easel adjustable melamine dry erase board white stationery & office machinery,,balt,33250,239.88,22097,balt wheasel easel adjustable melamine dry erase board white stationery & office,,balt,33250,239.88,-{'machinery'},rtable_title,7,0@88#1@22097,0.1327882
0,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,,,,0@3269#1@3269,0.11458435
1,2554,inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,-{'balt'},ltable_title,1,0@2554#1@3269,0.091289334
2,2555,balt,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', '2', '59', '3', 'wheasel', 'laminating', 'supplies', 'erase', 'x', 'dry', '28', 'white', 'easel', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2555#1@3269,0.20959562
3,2556,wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'balt', 'inc.'}",ltable_title,1,0@2556#1@3269,0.092133485
4,2557,balt inc.,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', '2', '59', '3', 'wheasel', 'laminating', 'supplies', 'erase', 'x', 'dry', '28', 'white', 'easel', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2557#1@3269,0.15255931
5,2558,easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'balt', 'inc.', 'wheasel'}",ltable_title,1,0@2558#1@3269,0.0921335
6,2559,balt inc. wheasel,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', '2', '59', '3', 'laminating', 'supplies', 'erase', 'x', 'dry', '28', 'white', 'easel', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2559#1@3269,0.15255931
7,2560,adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'inc.', 'balt', 'wheasel', 'easel'}",ltable_title,1,0@2560#1@3269,0.14805932
8,2561,balt inc. wheasel easel,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', '2', '59', '3', 'laminating', 'supplies', 'erase', 'x', 'dry', '28', 'white', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2561#1@3269,0.15397754
9,2562,melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'inc.', 'balt', 'wheasel', 'easel', 'adjustable'}",ltable_title,1,0@2562#1@3269,0.09757253
10,2563,balt inc. wheasel easel adjustable,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', '2', '59', '3', 'laminating', 'supplies', 'erase', 'x', 'dry', '28', 'white', '1', 'board', '4'}",ltable_title,1,0@2563#1@3269,0.15462078
11,2564,dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', 'wheasel', 'easel', 'adjustable'}",ltable_title,1,0@2564#1@3269,0.08337494
12,2565,balt inc. wheasel easel adjustable melamine,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', '3', 'laminating', 'supplies', 'erase', 'x', 'dry', '28', 'white', '1', 'board', '4'}",ltable_title,1,0@2565#1@3269,0.13126487
13,2566,erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', 'wheasel', 'dry', 'easel', 'adjustable'}",ltable_title,1,0@2566#1@3269,0.07213407
14,2567,balt inc. wheasel easel adjustable melamine dry,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', '3', 'laminating', 'supplies', 'erase', 'x', '28', 'white', '1', 'board', '4'}",ltable_title,1,0@2567#1@3269,0.14571038
15,2568,board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', 'wheasel', 'erase', 'dry', 'easel', 'adjustable'}",ltable_title,1,0@2568#1@3269,0.10598253
16,2569,balt inc. wheasel easel adjustable melamine dry erase,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', '3', 'laminating', 'supplies', 'x', '28', 'white', '1', 'board', '4'}",ltable_title,1,0@2569#1@3269,0.11777319
17,2570,28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', 'wheasel', 'erase', 'dry', 'easel', 'adjustable', 'board'}",ltable_title,1,0@2570#1@3269,0.08945154
18,2571,balt inc. wheasel easel adjustable melamine dry erase board,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', '3', 'laminating', 'supplies', 'x', '28', 'white', '1', '4'}",ltable_title,1,0@2571#1@3269,0.11507416
19,2572,3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', 'wheasel', 'erase', 'dry', '28', 'easel', 'adjustable', 'board'}",ltable_title,1,0@2572#1@3269,0.09037736
20,2573,balt inc. wheasel easel adjustable melamine dry erase board 28,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', '3', 'laminating', 'supplies', 'x', 'white', '1', '4'}",ltable_title,1,0@2573#1@3269,0.11186185
21,2574,4 x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', '3', 'wheasel', 'erase', 'dry', '28', 'easel', 'adjustable', 'board'}",ltable_title,1,0@2574#1@3269,0.11319385
22,2575,balt inc. wheasel easel adjustable melamine dry erase board 28 3,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', 'laminating', 'supplies', 'x', 'white', '1', '4'}",ltable_title,1,0@2575#1@3269,0.10687392
23,2576,x 59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', '3', 'wheasel', 'erase', 'dry', '28', 'easel', 'adjustable', 'board', '4'}",ltable_title,1,0@2576#1@3269,0.15467766
24,2577,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', 'laminating', 'supplies', 'x', 'white', '1'}",ltable_title,1,0@2577#1@3269,0.10553315
25,2578,59 1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', 'balt', '3', 'wheasel', 'erase', 'x', 'dry', '28', 'easel', 'adjustable', 'board', '4'}",ltable_title,1,0@2578#1@3269,0.15185112
26,2579,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', '59', 'laminating', 'supplies', 'white', '1'}",ltable_title,1,0@2579#1@3269,0.09555223
27,2580,1 2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', '59', 'balt', '3', 'wheasel', 'erase', 'x', 'dry', '28', 'easel', 'adjustable', 'board', '4'}",ltable_title,1,0@2580#1@3269,0.13810842
28,2581,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', 'laminating', 'supplies', 'white', '1'}",ltable_title,1,0@2581#1@3269,0.092390746
29,2582,2 white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', '59', 'balt', '3', 'wheasel', 'erase', 'x', 'dry', '28', 'easel', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2582#1@3269,0.16957614
30,2583,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'2', 'laminating', 'supplies', 'white'}",ltable_title,1,0@2583#1@3269,0.0930433
31,2584,white laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', '2', '59', 'balt', '3', 'wheasel', 'erase', 'x', 'dry', '28', 'easel', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2584#1@3269,0.18095736
32,2585,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'white', 'laminating', 'supplies'}",ltable_title,1,0@2585#1@3269,0.09310492
33,2586,laminating supplies,,mayline,,134.45,3269,balt inc. wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white laminating supplies,,mayline,,134.45,"-{'melamine', 'inc.', '2', '59', 'balt', '3', 'wheasel', 'erase', 'x', 'dry', '28', 'white', 'easel', 'adjustable', '1', 'board', '4'}",ltable_title,1,0@2586#1@3269,0.23979631
